Imagen|Tipos de Daño|Piezas del Vehículo|Sugerencia
972.jpg|['Rayón']|['Guardabarros trasero derecho']|['Reparar']
973.jpg|['Fractura']|['Parachoques trasero']|['Reparar']
974.jpg|['Rotura']|['Luz trasera derecho']|['Reemplazar']
975.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
976.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Guardabarros delantero derecho ', 'Puerta delantera derecha', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
977.jpg|['Abolladura', 'Rotura']|['Guardabarros trasero derecho', 'Luz trasera derecho']|['Reparar', 'Reemplazar']
978.jpg|['Rayón', 'Rayón']|['Guardabarros trasero derecho', 'Puerta trasera derecha']|['Reparar', 'Reparar']
979.jpg|['Rayón']|['Guardabarros trasero izquierdo']|['Reparar']
98.jpg|['Abolladura', 'Rayón']|['Puerta trasera derecha', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
980.jpg|['Abolladura', 'Rotura']|['Guardabarros trasero izquierdo', 'Parabrisas trasero']|['Reparar', 'Reparar']
981.jpg|['Abolladura', 'Deformación', 'Deformación', 'Deformación', 'Rotura']|['Rejilla, parrilla', 'Parachoques delantero', 'Capó ', 'Guardabarros delantero derecho ', 'Faros derecho']|['Reemplazar', 'Reemplazar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
982.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
983.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
984.jpg|['Rotura']|['Rueda ']|['Reparar']
985.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
986.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
987.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
988.jpg|['Rotura']|['Parachoques delantero']|['Reemplazar']
989.jpg|['Abolladura']|['Parachoques delantero']|['Reemplazar']
99.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
990.jpg|['Rotura']|['Ventanilla delantera izquierda']|['Reemplazar']
991.jpg|['Rayón']|['Parachoques trasero']|['Reemplazar']
992.jpg|['Abolladura']|['Puerta trasera izquierda']|['Reparar']
993.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
994.jpg|['Rotura']|['Parachoques delantero']|['Reparar']
995.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
996.jpg|['Desprendimiento', 'Rotura']|['Parachoques delantero', 'Parabrisas delantero']|['Reemplazar', 'Reemplazar']
997.jpg|['Abolladura']|['Guardabarros trasero derecho']|['Reparar']
998.jpg|['Abolladura']|['Puerta delantera derecha']|['Reparar']
999.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
